title,desc,url,provider,updated,views,useCount,keywords
식품의약품안전처_수입식품 제품DB 정보,"-제공 자료는 식품의약품안전처가 관리하는 수입식품 제품DB 정보로, 각 수입식품의 신고제품구분(예: 농산물, 수산물, 축산물, 가공식품 등), 제조국가, 제품명, 육류품목, 품목정보를",https://www.data.go.kr/data/15073949/openapi.do,식품의약품안전처,2025-08-07,4481,157,
지식재산처_한국전통 식품정보,"세부 정보 내용 식품정보: 전통식품 관련 고문헌으로부터 전통음식, 식재료와 관련된 부분을 선별·발췌하여 원문 이미지 및 텍스트를 확보하고, 쉽게 알아볼 수 있도록 한자, 옛한글로",https://www.data.go.kr/data/15002149/openapi.do,지식재산처,2020-09-21,4917,166,
식품의약품안전처_잔류동물의약품 식품별 잔류허용 기준,"해당 데이터는 잔류동물의약품별 식품(식품한글명, 식품영문명, 일일섭취량, 잠정기준적용여부, 대분류, 중분류, 소분류 정보 등)에 대한 잔류량 허용 기준 정보를 제공하고 있습니다.",https://www.data.go.kr/data/15084267/openapi.do,식품의약품안전처,2025-08-27,2029,171,
농림수산식품교육문화정보원_식품산업 일자리 정보,농림수산식품교육문화정보원에서 제공하는 식품산업 관련 구인구직 정보와 각종 교육과정에 대한 정보입니다.,https://www.data.go.kr/data/15015146/openapi.do,농림수산식품교육문화정보원,2025-07-29,2834,116,
행정안전부_식품_제과점영업 조회서비스,"식품_제과점영업 데이터는 빵, 베이커리와 같은 빵류, 제과류 등을 만들어 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155252/openapi.do,행정안전부,2026-04-15,441,111,
식품의약품안전처_수입식품 해외제조업소 정보,-해외제조업소의 식품 수출입 관리 및 안전성 확보를 위해 필요한 다양한 정보를 포함하고 있습니다.,https://www.data.go.kr/data/15073967/openapi.do,식품의약품안전처,2025-08-07,5390,126,
농촌진흥청 국립축산과학원_축산 가격 동향,"본 자료는 축산물 가격 변동에 대한 정보를 제공하는 축산 가격동향 공공데이터로, 사용자가 원하는 검색 기간을 입력하면 해당 기간에 등록된 축산 가격 관련 정보를 확인할 수 있도록 구성되어",https://www.data.go.kr/data/15102029/openapi.do,농촌진흥청 국립축산과학원,2025-08-03,2007,40,
경기도_건강기능식품유통전문판매업 현황,"이 데이터는 건강기능식품에 관한 법률 시행령 제3항에 따른 건강기능식품 유통 전문판매업체의 인허가 현황을 담고 있으며, 경기도 31개 시군을 기준으로 주간 단위로 갱신됩니다.",https://www.data.go.kr/data/15056957/openapi.do,경기도,2025-07-21,3662,158,
행정안전부_식품_식품제조가공업 조회서비스,"식품_식품제조가공업 데이터는 PB제품, 도시락 등 식품을 제공 및 가공하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155150/openapi.do,행정안전부,2026-04-15,323,65,
경기도_건강기능식품판매업 현황,"이 데이터는 경기도 내 건강기능식품판매업의 현황을 수시로 갱신하여 제공하며, 인허가된 사업장의 상세 정보를 포함합니다.",https://www.data.go.kr/data/15056907/openapi.do,경기도,2025-07-21,3731,121,
식품의약품안전처_수입식품 방사능 검사현황,식품의약품안전처 「수입식품 방사능 검사현황」 OpenAPI는 수입된 식품에 대해 방사능 검사를 실시한 결과를 국가·연도·품목 구분별로 제공하는 공공데이터입니다.,https://www.data.go.kr/data/15095398/openapi.do,식품의약품안전처,2025-09-19,4198,117,
농촌진흥청_축산분뇨 농가활용프로그램,농사로에서는 축산분뇨를 농가에서 보다 효율적이고 안전하게 활용할 수 있도록 다양한 지원 프로그램을 제공하고 있습니다.,https://www.data.go.kr/data/15101389/openapi.do,농촌진흥청,2026-04-10,1490,48,
식품의약품안전처_식품운반업 폐업정보,식품의약품안전처에서 관리하는 식품운반업 폐업정보 자료입니다.,https://www.data.go.kr/data/15080688/openapi.do,식품의약품안전처,2025-08-27,3047,99,
행정안전부_식품_식품판매업(기타) 조회서비스,"식품_식품판매업(기타) 데이터는 제과점, 즉석판매제조가공업, 유통판매업 등에 속하지 않고 마트와 같은 일정 규모 이상의 영업장에서 식품을 판매하는 업소정보 데이터로 인허가일자, 영업상태",https://www.data.go.kr/data/15155170/openapi.do,행정안전부,2026-04-15,217,58,
경상북도 구미시_축산 농가 현황,"경상북도 구미시의 축산 농가 현황에 대한 데이터는 관내에서 축산업에 종사하는 각 사업장의 기본 정보를 포함하고 있는 자료로, 축산 행정과 정책 수립을 위한 중요한 기초자료입니다.",https://www.data.go.kr/data/15097245/openapi.do,경상북도 구미시,2025-08-06,3298,35,
세종특별자치시_세종특별자치시 축산농가,"세종특별자치시 축산농가 상호 명칭, 축산농가 사육업종 정보, 축산농가 소재지 주소, 축산농가 소재 행정동 명칭, 축산농가 소재 행정리 명칭 정보를 제공합니다.",https://www.data.go.kr/data/15098510/openapi.do,세종특별자치시,2022-02-21,3617,28,
행정안전부_식품_식품자동판매기업 조회서비스,"식품_식품자동판매기업 데이터는 자동판매기를 이용하여 식품을 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155144/openapi.do,행정안전부,2026-04-15,259,60,
행정안전부_식품_집단급식소식품판매업 조회서비스,"집단급식소를 대상으로 식품을 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15154784/openapi.do,행정안전부,2026-04-15,681,53,
식품의약품안전처_수입식품 제품별 한글표시사항,-「수입식품안전관리 특별법 시행규칙」개정('22. 11. 25. 시행) 이후 구조화된 한글표시사항 정보를 텍스트로 변환하여 제품 정보와 함께 소비자에게 제공합니다.,https://www.data.go.kr/data/15110214/openapi.do,식품의약품안전처,2025-08-07,10290,117,
행정안전부_식품_식품소분업 조회서비스,"식품_식품소분업 데이터는 완제품 형태의 식품을 별도로 소분하여 포장하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155126/openapi.do,행정안전부,2026-04-16,153,48,
서울특별시 동작구_식품판매업(기타) 인허가 정보,"서울특별시 동작구 식품판매업(기타) 인허가 정보(인허가일자, 주소, 전화번호 등)",https://www.data.go.kr/data/15038289/openapi.do,서울특별시 동작구,2020-09-17,2579,113,
한국식품안전관리인증원_식품 제조가공 HACCP업체 정보 서비스,"(식품 제조가공 HACCP 업체 상세정보 제공 서비스) 전국의 식품 제조가공업체 중 HACCP 인증을 받은 업체의 인증번호, 회사명, 업종, 품목, 대표자명, 주소, 인증기간 등 현황",https://www.data.go.kr/data/15065475/openapi.do,한국식품안전관리인증원,2025-06-09,7513,122,
행정안전부_식품_식품첨가물제조업 조회서비스,"식품_식품첨가물제조업 데이터는 식품을 제조 또는 가공할 때 기호가치를 향상시키거나 영양가치를 높일목적의 식품첨가물을 제조하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소",https://www.data.go.kr/data/15155162/openapi.do,행정안전부,2026-04-15,185,48,
행정안전부_식품_식품운반업 조회서비스,"식품_식품운반업 데이터는 유산균 음료, 어류, 조개류와 같이 부패 또는 변질되기 쉬운 식품을 위생적으로 운반하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의",https://www.data.go.kr/data/15155133/openapi.do,행정안전부,2026-04-16,148,42,
식품의약품안전처_수입식품 국가별 수입 현황,식품의약품안전처 「수입식품 국가별 수입 현황」 OpenAPI는 특정 국가에서 수입되는 식품의 중량을 확인할 수 있는 공공데이터입니다.,https://www.data.go.kr/data/15095376/openapi.do,식품의약품안전처,2025-09-19,6320,75,
행정안전부_식품_집단급식소 조회서비스,"식품_집단급식소 데이터는 병원,학교,어린이집 등 집단급식소를 운영하는 업소 및 기관 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155168/openapi.do,행정안전부,2026-04-15,634,76,
부산광역시 식품 방사능 검사결과 정보,생활수준이 높아지고 안전한 먹거리에 대한 관심이 많아지고 있고 또 방사능 오염에 대한 관심이 높아져 시중에 판매되는 400여개 이상의 식품에 대한 방사능 검사 결과 정보 데이터를 개방합니다,https://www.data.go.kr/data/3076513/openapi.do,부산광역시,2025-05-21,5270,75,
식품의약품안전처_수입식품 월별 품목 수입량,-제공 자료는 수입식품의 월별 품목 수입량에 관한 통계 데이터를 담고 있습니다.,https://www.data.go.kr/data/15139324/openapi.do,식품의약품안전처,2026-01-05,2867,84,
식품의약품안전처_수입식품 수입신고 접수품목,-본 자료는 「수입식품안전관리 특별법」에 따라 수입신고된 식품의 정보 제공하고 있습니다.,https://www.data.go.kr/data/15073922/openapi.do,식품의약품안전처,2025-08-07,5911,95,
행정안전부_식품_식품냉동냉장업 조회서비스,"식품_식품냉동냉장업 데이터는 냉동식품, 냉동업 등 식품을 얼리거나 차갑게 보존하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155164/openapi.do,행정안전부,2026-04-15,223,43,
식품의약품안전처_수입식품 성분코드 정보,식품의약품안전처 「수입식품 성분코드 정보」 OpenAPI는 수입식품의 성분 코드와 그 속성 정보를 목록 조회할 수 있는 공공데이터입니다.,https://www.data.go.kr/data/15094202/openapi.do,식품의약품안전처,2025-09-19,3926,83,
행정안전부_식품_건강기능식품일반판매업 조회서비스,"식품_건강기능식품일반판매업 데이터는 건강기능식품을 판매하는 업소정보(건강기능식품유통전문판매업에 해당되는 업소 제외) 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를",https://www.data.go.kr/data/15155221/openapi.do,행정안전부,2026-04-15,355,48,
행정안전부_식품_유흥주점영업 조회서비스,"식품_유흥주점영업 데이터는 스텐드바, 룸살롱, 노래클럽 등 주로 주류와 함께 음식류를 조리 및 판매하는 곳으로 유흥종사자를 두거나 유흥시설을 설치하여 운영하는 업소정보 데이터로 인허가일자",https://www.data.go.kr/data/15154890/openapi.do,행정안전부,2026-04-16,871,78,
행정안전부_식품_관광식당 조회서비스,"식품_관광식당 데이터는 일반음식점영업의 허가를 받은자가 관광객의 이용에 적합한 음식제공시설을 갖추고 관광객에게 특정한 국가의 음식을 전문적으로 제공하는 업소 데이터로 인허가일자, 영업상태",https://www.data.go.kr/data/15154897/openapi.do,행정안전부,2026-04-16,264,68,
농촌진흥청 국립축산과학원_축산 100문100답(한우),"주요 내용은 실무적으로 필요한 주제들로 구성되어 있으며, 초보 축산인부터 전문 종사자까지 다양한 계층이 활용할 수 있도록 쉽게 설명되어 있습니다.",https://www.data.go.kr/data/15115476/openapi.do,농촌진흥청 국립축산과학원,2025-08-03,2073,32,
식품의약품안전처_건강기능식품 GMP 지정현황 조회,"식품의약품안전처에서 관리하는 식품GMP인증업체현황서비스에 대한 인허가번호,업소명,업종,대표자,소재지,인허가기관,영업상태,비고,GMP지정일,GMP지정번호,의무적용일자,지정취소일,지정취소사유",https://www.data.go.kr/data/15111987/openapi.do,식품의약품안전처,2025-08-18,6131,95,
행정안전부_식품_단란주점영업 조회서비스,"식품_단란주점영업 데이터는 주로 주류와 함께 음식류를 조리 및 판매하는 곳으로 손님이 노래를 부르는 행위가 허용되는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의",https://www.data.go.kr/data/15154883/openapi.do,행정안전부,2026-04-15,258,74,
경기도_시중유통식품안전성검사 현황,"이 데이터는 경기도 관내 유통 중인 식품에 대한 연도별 안전성 검사 현황을 제공하는 자료로, 각 제품에 대해 실시된 검사항목과 수거검사의뢰일 등을 포함합니다.",https://www.data.go.kr/data/15056748/openapi.do,경기도,2025-07-21,2556,80,
행정안전부_식품_건강기능식품유통전문판매업 조회서비스,"식품_건강기능식품유통전문판매업 데이터는 건강기능식품전문제조업자에게 의뢰하여 제조한 건강기능식품을 자신의 상표로 유통 및 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명,",https://www.data.go.kr/data/15155173/openapi.do,행정안전부,2026-04-15,162,46,
