title,desc,url,provider,type,cycle,dataId,registered,updated
학교급식전자조달시스템 계약정보,"학교가 급식재료 구매를 위한 공급사를 선정, 계약하는 전자조달시스템의 계약정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151207000000000566,한국농수산식품유통공사,OpenAPI,월간,20151207000000000566,2015-12-07,2024-02-15
가축 질병 발생 정보,가축전염병정보제공,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151204000000000563,농림축산검역본부,OpenAPI,수시,20151204000000000563,2015-12-04,2022-02-14
수의생명자원 정보,수의생명자원정보 / Korea Veterinary Culture Collection,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240627000000002481,농림축산검역본부,링크,수시,20240627000000002481,2015-12-04,2024-06-27
동물 질병 정보(2015),동물질병정보제공,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001884,농림축산검역본부,파일,주기없음,20220214000000001884,2015-12-04,2024-07-01
HSK품목매핑목록조회 (2015-12-03 ~ 2015-12-03),"2015년 제·개정된 농축수산물 표준코드와 동일한 의미를 가지는 조사가격,GPC,HSK 코드 매핑 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151117000000000551,농림수산식품교육문화정보원,OpenAPI,주기없음,20151117000000000551,2015-11-10,2022-02-10
원천조사가격목록조회 (1998-01-03 ~ 2022-12-30),"전국에서 거래되는 농산물, 수산물, 축산물 중 국민들의 삶에 영향을 미치는 주요 품목들에 대하여 한국농수산식품유통공사, 농업협동조합중앙회, 수산업협동조합중앙회 및 축산물품질평가원에 소속된 조사원들이 조사한 가격 정보와 거래되는 상품들의 상세 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151117000000000534,농림수산식품교육문화정보원,OpenAPI,주기없음,20151117000000000534,2015-11-10,2022-02-10
원천산지위판장가격목록조회 (1999-01-01 ~ 2016-01-19),수협 산지 위판장에서 거래되는 수산물들의 경매낙찰가격과 거래되는 상품들에 대한 거래 상세 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151117000000000535,농림수산식품교육문화정보원,OpenAPI,주기없음,20151117000000000535,2015-11-10,2022-02-10
산지공판장 경락가격정보 서비스,농협 산지 공판장에서 거래되는 농산물들의 경매낙찰가격과 거래되는 상품들에 대한 거래 상세 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20191011000000001267,농림수산식품교육문화정보원,링크,주기없음,20191011000000001267,2015-11-10,2022-02-10
원천산지공판장가격목록조회 (2002-11-20 ~ 2020-06-19),농협 산지 공판장에서 거래되는 농산물들의 경매낙찰가격과 거래되는 상품들에 대한 거래 상세 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151117000000000536,농림수산식품교육문화정보원,OpenAPI,주기없음,20151117000000000536,2015-11-10,2022-02-10
표준품목매핑목록조회,"2015년 제·개정된 농축수산물 표준코드와 동일한 의미를 가지는 조사가격,GPC,HSK 코드 매핑 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220210000000001775,농림수산식품교육문화정보원,파일,주기없음,20220210000000001775,2015-11-10,2022-02-10
표준품목매핑목록조회 (2015-12-08 ~ 2016-07-21),"2015년 제·개정된 농축수산물 표준코드와 동일한 의미를 가지는 조사가격,GPC,HSK 코드 매핑 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151117000000000547,농림수산식품교육문화정보원,OpenAPI,주기없음,20151117000000000547,2015-11-10,2022-02-10
소 브루셀라 검사결과현황,지역별 소-브루셀라 검사결과 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151028000000000496,농림축산식품부,OpenAPI,월간,20151028000000000496,2015-10-28,2025-08-28
폐업지원 신청현황,FTA협정 이행으로 인한 폐업지원금 지원 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151028000000000498,농림축산식품부,OpenAPI,주기없음,20151028000000000498,2015-10-28,2023-08-14
축산업허가등록지역별통계현황,"축산업을 허가받거나 등록한 개별 축산농가 현황 자료(축산업: 종축업, 부화업, 정액등처리업, 가축사육업)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000001971,농림축산식품부,파일,년간,20220216000000001971,2015-10-28,2024-09-26
가축 분뇨 살포 현황,"축산농가 가축분뇨처리 및 자원화에 관한 자료로 축산농가, 액비저장조 관리 현황",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151028000000000494,농림축산식품부,OpenAPI,월간,20151028000000000494,2015-10-28,2025-07-01
농산물검정정보,농산물 거래 및 수출·수입을 원활히 하기 위해서 검정한 자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220204000000001680,국립농산물품질관리원,파일,반기,20220204000000001680,2015-10-27,2024-06-07
농산물검정정보,농산물 거래 및 수출·수입을 원활히 하기 위해서 검정한 자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151027000000000490,국립농산물품질관리원,OpenAPI,수시,20151027000000000490,2015-10-27,2024-06-07
품종보호권 출원 내역,식물 신품종 보호권이 등록된 작물의 품종별 세부 특성 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210803000000001509,국립종자원,링크,주기없음,20210803000000001509,2015-10-01,2025-08-26
품종보호권 등록 내역,식물 신품종 보호권이 등록된 작물의 품종별 세부 특성 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210803000000001507,국립종자원,링크,주기없음,20210803000000001507,2015-10-01,2025-08-26
농업기반시설 시설제원-저수지,농업기반 시설제원 관리,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001858,한국농어촌공사,파일,년간,20220214000000001858,2015-09-09,2025-09-25
국가동물보호정보시스템 유기동물 조회 서비스,국가동물보호정보시스템의 유기동물 정보를 조회할 수 있다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150909000000000470,농림축산검역본부,링크,수시,20150909000000000470,2015-09-09,2024-07-01
환지정보(2014),"환지정보 통계자료(도별, 지구수, 종전면적, 종전필지수, 환지면적, 환지필지수)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220211000000001823,한국농어촌공사,파일,년간,20220211000000001823,2015-09-09,2022-02-11
환지정보(2015),"환지정보 통계자료(도별, 지구수, 종전면적, 종전필지수, 환지면적, 환지필지수)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170915000000000822,한국농어촌공사,파일,년간,20170915000000000822,2015-09-09,2022-02-11
농업기반시설 시설제원-관정,농업기반 시설제원 관리,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001859,한국농어촌공사,파일,년간,20220214000000001859,2015-09-09,2025-09-25
만화로 보는 농업정책 햇살이네,농업정책을 많은 국민들이 쉽게 이해할 수 있도록 읽기 쉬운 만화 형식으로 제작되어 온/오프라인으로 배포되는 정책자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150907000000000469,농림축산식품부,파일,주기없음,20150907000000000469,2015-09-07,2022-02-16
중국농산물 가격정보 (2007-01-04 ~ 2019-12-23),"중국 주요 농수축산물 도매시장의 품목별 등급별 거래가격(최저가, 평균가, 최고가) 및 거래량 정보를 일별로 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150827000000000463,농림수산식품교육문화정보원,OpenAPI,주기없음,20150827000000000463,2015-08-27,2022-02-10
레시피 재료정보,"우리 농산물을 이용해서 만드는 요리정보로 요리기본정보, 레시피, 주요 재료 정보로 구성되어 있어 다양한 요리레시피 정보를 체계적으로 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150827000000000465,농림수산식품교육문화정보원,OpenAPI,수시,20150827000000000465,2015-08-27,2022-02-09
레시피 과정정보,"우리 농산물을 이용해서 만드는 요리정보로 요리기본정보, 레시피, 주요 재료 정보로 구성되어 있어 다양한 요리레시피 정보를 체계적으로 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150827000000000466,농림수산식품교육문화정보원,OpenAPI,수시,20150827000000000466,2015-08-27,2022-02-09
레시피 기본정보,"우리 농산물을 이용해서 만드는 요리정보로 요리기본정보, 레시피, 주요 재료 정보로 구성되어 있어 다양한 요리레시피 정보를 체계적으로 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150827000000000464,농림수산식품교육문화정보원,OpenAPI,수시,20150827000000000464,2015-08-27,2022-02-09
농식품공무원교육원 현장교육지 현황,농식품공무원교육원 직무교육과정 운영 내실화를 위해 전국 주요 농식품산업현장을 방문하여 교육생의 학습효과 증대에 기여하고 있는 주요 현장학습 교육지 공개,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001935,농식품공무원교육원,파일,주기없음,20220215000000001935,2015-07-23,2022-06-21
농식품공무원교육원 현장교육지 현황,농식품공무원교육원 직무교육과정 운영 내실화를 위해 전국 주요 농식품산업현장을 방문하여 교육생의 학습효과 증대에 기여하고 있는 주요 현장학습 교육지 공개,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151019000000000478,농식품공무원교육원,OpenAPI,주기없음,20151019000000000478,2015-07-23,2022-06-21
낙농체험 목장 정보,"생명산업인 낙농산업의 특성을 살려 학생들에게 농업, 노동, 생명, 음식에 대한 교육적 기능을 제공함으로써 우유생산, 유통, 소비 이르는 전 과정에 대한 이해와 직접적 경험을 할 수 있는 학교 교육과 연계된 교육프로그램을 실시할 수 있는 목장 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000001955,농림축산식품부,파일,년간,20220216000000001955,2015-04-01,2025-01-07
네덜란드 푸드밸리 현황,"세계적 식품클러스터로 성공한 푸드밸리의 발전과정 및 혁신체제, 지원기관, 연구기관 등의 현황 조사 결과",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150210000000000422,농림축산식품부,파일,주기없음,20150210000000000422,2015-02-09,2022-02-15
농산물 안전성 검정기관 현황,농식품부에서 지정한 농산물 안전성 검정기관 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150108000000000416,농림축산식품부,파일,년간,20150108000000000416,2014-12-30,2025-01-16
축산물 HACCP 컨설팅 등록업체 현황,축산물 HACCP 컨설팅 사업 수행을 위한 농식품부 등록업체 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150108000000000413,농림축산식품부,파일,년간,20150108000000000413,2014-12-30,2025-09-17
농림축산식품부_식생활 교육기관 현황,국민건강증진 및 식생활개선을 위한 식생활체험 기회를 다양화하기 위해 지정한 전문 농어촌우수체험공간 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150108000000000415,농림축산식품부,파일,년간,20150108000000000415,2014-12-30,2025-08-21
농림축산식품부_식생활 교육 기본계획 백서(2016),국민건강증진 및 식생활개선을 위한 식생활체험 기회를 다양화하기 위해 지정한 전문 농어촌우수체험공간 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20191010000000001156,농림축산식품부,링크,수시,20191010000000001156,2014-12-30,2025-08-21
농림축산식품부_식생활교육 우수농어촌체험공간 현황,국민건강증진 및 식생활개선을 위한 식생활체험 기회를 다양화하기 위해 지정한 전문 농어촌우수체험공간 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220217000000002039,농림축산식품부,파일,년간,20220217000000002039,2014-12-30,2025-08-21
유기가공식품 인증현황,"유기가공식품 인증기관 지정현황, 국각별 인증현황, 연도별 인증현황 등",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20150108000000000419,농림축산식품부,OpenAPI,년간,20150108000000000419,2014-12-30,2022-02-16
